member,archive,archive_url,crs,min_x,min_y,max_x,max_y
3dm_33_381_5831_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,381000,5831000,382000,5832000
3dm_33_381_5832_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,381000,5832000,382000,5833000
3dm_33_382_5826_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5826000,383000,5827000
3dm_33_382_5827_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5827000,383000,5828000
3dm_33_382_5828_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5828000,383000,5829000
3dm_33_382_5829_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5829000,383000,5830000
3dm_33_382_5830_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5830000,383000,5831000
3dm_33_382_5831_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5831000,383000,5832000
3dm_33_382_5832_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5832000,383000,5833000
3dm_33_382_5833_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,382000,5833000,383000,5834000
3dm_33_383_5826_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5826000,384000,5827000
3dm_33_383_5827_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5827000,384000,5828000
3dm_33_383_5828_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5828000,384000,5829000
3dm_33_383_5829_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5829000,384000,5830000
3dm_33_383_5830_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5830000,384000,5831000
3dm_33_383_5831_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5831000,384000,5832000
3dm_33_383_5832_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5832000,384000,5833000
3dm_33_383_5833_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5833000,384000,5834000
3dm_33_383_5834_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5834000,384000,5835000
3dm_33_383_5835_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5835000,384000,5836000
3dm_33_383_5836_1_be.las,Nordwest.zip,https://gdi.berlin.de/data/a_als/atom/Nordwest.zip,EPSG:25833,383000,5836000,384000,5837000
3dm_33_400_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5816000,401000,5817000
3dm_33_400_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5817000,401000,5818000
3dm_33_400_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5818000,401000,5819000
3dm_33_400_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5819000,401000,5820000
3dm_33_400_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5820000,401000,5821000
3dm_33_400_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5821000,401000,5822000
3dm_33_400_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5822000,401000,5823000
3dm_33_400_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5823000,401000,5824000
3dm_33_400_5824_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5824000,401000,5825000
3dm_33_400_5825_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,400000,5825000,401000,5826000
3dm_33_401_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5816000,402000,5817000
3dm_33_401_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5817000,402000,5818000
3dm_33_401_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5818000,402000,5819000
3dm_33_401_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5819000,402000,5820000
3dm_33_401_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5820000,402000,5821000
3dm_33_401_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5821000,402000,5822000
3dm_33_401_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5822000,402000,5823000
3dm_33_401_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5823000,402000,5824000
3dm_33_401_5824_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5824000,402000,5825000
3dm_33_401_5825_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,401000,5825000,402000,5826000
3dm_33_402_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5816000,403000,5817000
3dm_33_402_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5817000,403000,5818000
3dm_33_402_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5818000,403000,5819000
3dm_33_402_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5819000,403000,5820000
3dm_33_402_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5820000,403000,5821000
3dm_33_402_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5821000,403000,5822000
3dm_33_402_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5822000,403000,5823000
3dm_33_402_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5823000,403000,5824000
3dm_33_402_5824_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5824000,403000,5825000
3dm_33_402_5825_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,402000,5825000,403000,5826000
3dm_33_403_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5816000,404000,5817000
3dm_33_403_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5817000,404000,5818000
3dm_33_403_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5818000,404000,5819000
3dm_33_403_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5819000,404000,5820000
3dm_33_403_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5820000,404000,5821000
3dm_33_403_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5821000,404000,5822000
3dm_33_403_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5822000,404000,5823000
3dm_33_403_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5823000,404000,5824000
3dm_33_403_5824_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5824000,404000,5825000
3dm_33_403_5825_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,403000,5825000,404000,5826000
3dm_33_404_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5816000,405000,5817000
3dm_33_404_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5817000,405000,5818000
3dm_33_404_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5818000,405000,5819000
3dm_33_404_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5819000,405000,5820000
3dm_33_404_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5820000,405000,5821000
3dm_33_404_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5821000,405000,5822000
3dm_33_404_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5822000,405000,5823000
3dm_33_404_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5823000,405000,5824000
3dm_33_404_5824_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5824000,405000,5825000
3dm_33_404_5825_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,404000,5825000,405000,5826000
3dm_33_405_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5816000,406000,5817000
3dm_33_405_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5817000,406000,5818000
3dm_33_405_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5818000,406000,5819000
3dm_33_405_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5819000,406000,5820000
3dm_33_405_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5820000,406000,5821000
3dm_33_405_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5821000,406000,5822000
3dm_33_405_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5822000,406000,5823000
3dm_33_405_5823_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,405000,5823000,406000,5824000
3dm_33_406_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5816000,407000,5817000
3dm_33_406_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5817000,407000,5818000
3dm_33_406_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5818000,407000,5819000
3dm_33_406_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5819000,407000,5820000
3dm_33_406_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5820000,407000,5821000
3dm_33_406_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5821000,407000,5822000
3dm_33_406_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,406000,5822000,407000,5823000
3dm_33_407_5816_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5816000,408000,5817000
3dm_33_407_5817_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5817000,408000,5818000
3dm_33_407_5818_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5818000,408000,5819000
3dm_33_407_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5819000,408000,5820000
3dm_33_407_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5820000,408000,5821000
3dm_33_407_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5821000,408000,5822000
3dm_33_407_5822_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,407000,5822000,408000,5823000
3dm_33_408_5819_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,408000,5819000,409000,5820000
3dm_33_408_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,408000,5820000,409000,5821000
3dm_33_408_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,408000,5821000,409000,5822000
3dm_33_409_5820_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,409000,5820000,410000,5821000
3dm_33_409_5821_1_be.las,Ost.zip,https://gdi.berlin.de/data/a_als/atom/Ost.zip,EPSG:25833,409000,5821000,410000,5822000
3dm_33_384_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5806000,385000,5807000
3dm_33_384_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5807000,385000,5808000
3dm_33_384_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5808000,385000,5809000
3dm_33_384_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5809000,385000,5810000
3dm_33_384_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5810000,385000,5811000
3dm_33_384_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5811000,385000,5812000
3dm_33_384_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5812000,385000,5813000
3dm_33_384_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5813000,385000,5814000
3dm_33_384_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5814000,385000,5815000
3dm_33_384_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,384000,5815000,385000,5816000
3dm_33_385_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5806000,386000,5807000
3dm_33_385_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5807000,386000,5808000
3dm_33_385_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5808000,386000,5809000
3dm_33_385_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5809000,386000,5810000
3dm_33_385_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5810000,386000,5811000
3dm_33_385_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5811000,386000,5812000
3dm_33_385_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5812000,386000,5813000
3dm_33_385_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5813000,386000,5814000
3dm_33_385_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5814000,386000,5815000
3dm_33_385_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,385000,5815000,386000,5816000
3dm_33_386_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5807000,387000,5808000
3dm_33_386_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5808000,387000,5809000
3dm_33_386_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5809000,387000,5810000
3dm_33_386_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5810000,387000,5811000
3dm_33_386_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5811000,387000,5812000
3dm_33_386_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5812000,387000,5813000
3dm_33_386_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5813000,387000,5814000
3dm_33_386_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5814000,387000,5815000
3dm_33_386_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,386000,5815000,387000,5816000
3dm_33_387_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5806000,388000,5807000
3dm_33_387_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5807000,388000,5808000
3dm_33_387_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5808000,388000,5809000
3dm_33_387_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5809000,388000,5810000
3dm_33_387_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5810000,388000,5811000
3dm_33_387_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5811000,388000,5812000
3dm_33_387_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5812000,388000,5813000
3dm_33_387_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5813000,388000,5814000
3dm_33_387_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5814000,388000,5815000
3dm_33_387_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,387000,5815000,388000,5816000
3dm_33_388_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5805000,389000,5806000
3dm_33_388_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5806000,389000,5807000
3dm_33_388_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5807000,389000,5808000
3dm_33_388_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5808000,389000,5809000
3dm_33_388_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5809000,389000,5810000
3dm_33_388_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5810000,389000,5811000
3dm_33_388_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5811000,389000,5812000
3dm_33_388_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5812000,389000,5813000
3dm_33_388_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5813000,389000,5814000
3dm_33_388_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5814000,389000,5815000
3dm_33_388_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,388000,5815000,389000,5816000
3dm_33_389_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5805000,390000,5806000
3dm_33_389_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5806000,390000,5807000
3dm_33_389_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5807000,390000,5808000
3dm_33_389_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5808000,390000,5809000
3dm_33_389_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5809000,390000,5810000
3dm_33_389_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5810000,390000,5811000
3dm_33_389_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5811000,390000,5812000
3dm_33_389_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5812000,390000,5813000
3dm_33_389_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5813000,390000,5814000
3dm_33_389_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5814000,390000,5815000
3dm_33_389_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,389000,5815000,390000,5816000
3dm_33_390_5803_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5803000,391000,5804000
3dm_33_390_5804_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5804000,391000,5805000
3dm_33_390_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5805000,391000,5806000
3dm_33_390_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5806000,391000,5807000
3dm_33_390_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5807000,391000,5808000
3dm_33_390_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5808000,391000,5809000
3dm_33_390_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5809000,391000,5810000
3dm_33_390_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5810000,391000,5811000
3dm_33_390_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5811000,391000,5812000
3dm_33_390_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5812000,391000,5813000
3dm_33_390_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5813000,391000,5814000
3dm_33_390_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5814000,391000,5815000
3dm_33_390_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,390000,5815000,391000,5816000
3dm_33_391_5803_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5803000,392000,5804000
3dm_33_391_5804_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5804000,392000,5805000
3dm_33_391_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5805000,392000,5806000
3dm_33_391_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5806000,392000,5807000
3dm_33_391_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5807000,392000,5808000
3dm_33_391_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5808000,392000,5809000
3dm_33_391_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5809000,392000,5810000
3dm_33_391_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5810000,392000,5811000
3dm_33_391_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5811000,392000,5812000
3dm_33_391_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5812000,392000,5813000
3dm_33_391_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5813000,392000,5814000
3dm_33_391_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5814000,392000,5815000
3dm_33_391_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,391000,5815000,392000,5816000
3dm_33_392_5803_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5803000,393000,5804000
3dm_33_392_5804_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5804000,393000,5805000
